Date,Open,High,Low,Close,Adj Close,Volume
2005-04-08,62.410000,62.599998,61.549999,61.549999,47.822433,38700
2005-04-11,61.520000,61.919998,60.840000,61.830002,48.039982,34700
2005-04-12,61.580002,61.580002,60.509998,60.930000,47.340717,17400
2005-04-13,60.439999,61.000000,59.279999,59.419998,46.167488,90900
2005-04-14,59.900002,60.000000,58.869999,59.119999,45.934395,61200
2005-04-15,58.650002,58.840000,56.759998,56.790001,44.124065,108900
2005-04-18,56.259998,57.910000,56.250000,57.799999,44.908802,76400
2005-04-19,58.520000,59.439999,58.520000,59.209999,46.004330,22300
2005-04-20,59.150002,59.799999,58.220001,58.240002,45.250671,68200
2005-04-21,58.330002,59.869999,58.330002,59.869999,46.517128,26500
2005-04-22,59.669998,60.820000,59.270000,60.070000,46.672523,26800
2005-04-25,61.090000,61.439999,60.779999,60.910000,47.325180,24700
2005-04-26,60.880001,61.070000,60.000000,60.119999,46.711372,56100
2005-04-27,60.040001,60.040001,58.500000,58.619999,45.545921,72100
2005-04-28,57.919998,58.000000,57.169998,57.169998,44.419312,34000
2005-04-29,58.119999,58.119999,57.169998,57.779999,44.893257,36000
2005-05-02,57.830002,58.970001,57.419998,58.970001,45.817852,32800
2005-05-03,58.570000,58.570000,57.419998,57.500000,44.675716,18100
2005-05-04,57.750000,58.330002,57.349998,58.250000,45.258446,51200
2005-05-05,58.549999,59.119999,58.220001,58.680000,45.592537,10400
2005-05-06,59.320000,59.590000,58.820000,58.830002,45.709087,28600
2005-05-09,59.060001,59.520000,58.939999,59.520000,46.245190,25300
2005-05-10,59.270000,59.299999,58.400002,58.540001,45.483765,17200
2005-05-11,58.430000,58.950001,58.230000,58.900002,45.763474,46200
2005-05-12,58.779999,58.779999,56.279999,56.450001,43.859894,53700
2005-05-13,56.669998,56.750000,55.060001,55.590000,43.191704,30400
2005-05-16,54.919998,55.200001,54.139999,54.950001,42.694443,86400
2005-05-17,55.150002,56.290001,55.150002,56.250000,43.704502,22700
2005-05-18,56.720001,57.099998,55.759998,55.959999,43.479176,50800
2005-05-19,56.009998,57.180000,56.009998,57.099998,44.364918,14000
2005-05-20,57.180000,57.380001,56.599998,56.599998,43.976440,13800
2005-05-23,57.000000,57.840000,56.950001,57.660000,44.800022,17400
2005-05-24,57.750000,57.970001,57.480000,57.970001,45.040886,11500
2005-05-25,57.970001,58.900002,57.549999,58.660000,45.577000,17800
2005-05-26,58.730000,59.160000,58.700001,59.160000,45.965477,24700
2005-05-27,59.330002,60.049999,59.330002,60.049999,46.656982,17100
2005-05-31,59.650002,59.970001,59.200001,59.599998,46.307346,14000
2005-06-01,60.000000,60.990002,59.919998,60.570000,47.061008,41700
2005-06-02,60.549999,61.130001,60.299999,60.630001,47.107628,24600
2005-06-03,61.049999,61.419998,60.650002,61.020000,47.410645,25400
2005-06-06,61.270000,61.430000,60.799999,61.279999,47.612659,20300
2005-06-07,61.400002,61.680000,60.700001,60.869999,47.294102,19200
2005-06-08,60.750000,61.680000,60.470001,60.830002,47.263016,11600
2005-06-09,61.000000,62.470001,60.970001,62.459999,48.529488,23800
2005-06-10,62.650002,62.700001,61.970001,62.410000,48.490639,18100
2005-06-13,62.200001,62.900002,62.119999,62.860001,48.840267,18900
2005-06-14,62.799999,63.130001,62.599998,63.049999,48.987888,22900
2005-06-15,63.200001,63.869999,63.150002,63.779999,49.555077,20300
2005-06-16,63.900002,64.709999,63.900002,64.699997,50.269901,121400
2005-06-17,65.599998,65.959999,65.139999,65.839996,51.155624,34400
2005-06-20,66.320000,66.330002,65.500000,65.900002,51.202255,39700
2005-06-21,65.839996,65.839996,64.449997,64.540001,50.145576,25100
2005-06-22,65.050003,65.110001,64.000000,64.709999,50.277657,30700
2005-06-23,64.849998,65.769997,64.639999,64.639999,50.223267,47800
2005-06-24,65.050003,65.050003,64.190002,64.330002,49.982410,30100
2005-06-27,64.550003,65.349998,64.389999,65.250000,50.697220,32500
2005-06-28,65.300003,65.300003,64.230003,64.230003,49.904705,43000
2005-06-29,64.199997,64.519997,63.689999,64.160004,49.850334,27900
2005-06-30,64.250000,64.830002,63.730000,63.759998,49.539536,38200
2005-07-01,64.250000,65.059998,64.120003,64.970001,50.479671,25600
2005-07-05,65.669998,67.029999,65.650002,67.029999,52.080231,48700
2005-07-06,67.150002,67.669998,65.900002,65.980003,51.264412,58900
2005-07-07,65.790001,66.769997,65.250000,66.680000,51.808289,23700
2005-07-08,66.800003,67.269997,66.000000,66.330002,51.536362,34000
2005-07-11,65.849998,66.849998,65.830002,66.849998,51.940376,31600
2005-07-12,67.099998,67.839996,66.739998,67.500000,52.445400,48100
2005-07-13,67.650002,67.650002,66.900002,67.059998,52.103523,17000
2005-07-14,67.400002,67.430000,65.150002,65.470001,50.868160,35900
2005-07-15,65.720001,65.940002,64.949997,65.129997,50.603985,24100
2005-07-18,64.919998,65.190002,64.389999,64.860001,50.394207,41500
2005-07-19,65.500000,66.360001,65.010002,66.360001,51.559666,25100
2005-07-20,66.199997,66.620003,65.570000,66.510002,51.676212,22100
2005-07-21,66.260002,66.610001,65.580002,65.910004,51.210018,18400
2005-07-22,66.900002,68.050003,66.900002,67.930000,52.779503,26800
2005-07-25,68.199997,69.010002,67.739998,68.610001,53.307842,33200
2005-07-26,68.540001,68.540001,68.000000,68.290001,53.059212,18100
2005-07-27,68.510002,68.660004,67.750000,68.610001,53.307842,13000
2005-07-28,69.279999,69.279999,68.309998,69.110001,53.696327,25100
2005-07-29,69.449997,69.449997,68.419998,68.419998,53.160210,32000
2005-08-01,69.059998,69.430000,68.830002,69.150002,53.727402,22300
2005-08-02,69.360001,70.250000,69.360001,70.220001,54.558762,21300
2005-08-03,70.599998,70.639999,69.769997,70.010002,54.395596,37300
2005-08-04,70.050003,70.660004,70.050003,70.080002,54.449966,27500
2005-08-05,70.300003,70.300003,69.099998,69.589996,54.069267,33100
2005-08-08,70.599998,71.180000,70.400002,70.400002,54.698616,32100
2005-08-09,70.650002,70.690002,70.050003,70.320000,54.636448,29100
2005-08-10,70.320000,71.580002,70.320000,71.580002,55.615448,29900
2005-08-11,71.510002,72.440002,71.449997,72.169998,56.073845,83400
2005-08-12,72.349998,72.349998,71.720001,72.050003,55.980610,43600
2005-08-15,72.050003,72.050003,71.199997,71.430000,55.498886,39400
2005-08-16,70.980003,71.330002,69.879997,69.879997,54.294579,40300
2005-08-17,69.629997,70.400002,67.839996,68.190002,52.981506,61600
2005-08-18,67.599998,68.360001,67.400002,68.139999,52.942661,53400
2005-08-19,69.000000,69.370003,68.769997,69.169998,53.742928,32100
2005-08-22,69.800003,70.180000,68.820000,69.360001,53.890549,53400
2005-08-23,69.800003,69.800003,68.559998,69.300003,53.843952,35500
2005-08-24,69.599998,70.330002,69.349998,69.739998,54.185810,31000
2005-08-25,69.610001,69.779999,69.370003,69.760002,54.201355,33000
2005-08-26,69.949997,69.949997,68.949997,68.949997,53.572010,35100
2005-08-29,70.199997,70.400002,68.989998,69.660004,54.123653,61900
2005-08-30,70.150002,71.000000,70.150002,70.699997,54.931690,51700
2005-08-31,70.949997,73.129997,70.949997,72.699997,56.485638,91700
2005-09-01,74.000000,74.800003,73.760002,74.800003,58.117271,97700
2005-09-02,73.839996,73.839996,72.860001,73.050003,56.757587,78300
2005-09-06,73.050003,73.550003,72.320000,73.489998,57.099445,56600
2005-09-07,73.489998,74.269997,73.309998,73.690002,57.254848,32700
2005-09-08,73.650002,74.180000,73.349998,73.639999,57.215996,39200
2005-09-09,74.099998,75.489998,74.099998,75.489998,58.653385,31500
2005-09-12,75.410004,75.410004,74.080002,74.099998,57.573391,41800
2005-09-13,74.150002,74.480003,73.419998,73.489998,57.099445,36200
2005-09-14,73.949997,74.580002,73.879997,74.279999,57.713249,18900
2005-09-15,74.930000,75.000000,73.559998,74.430000,57.829800,28700
2005-09-16,74.599998,75.169998,74.000000,75.169998,58.404747,19500
2005-09-19,76.300003,77.489998,76.300003,76.989998,59.818836,39300
2005-09-20,77.050003,77.160004,76.000000,76.320000,59.298260,34400
2005-09-21,77.699997,77.800003,77.120003,77.300003,60.059692,42400
2005-09-22,78.300003,78.470001,75.550003,76.779999,59.655674,87000
2005-09-23,76.250000,76.250000,75.150002,75.589996,58.731075,56200
2005-09-26,75.349998,77.099998,75.349998,77.000000,59.826614,44500
2005-09-27,76.900002,77.080002,76.169998,77.050003,59.865456,35600
2005-09-28,77.290001,77.889999,76.519997,77.839996,60.479271,28200
2005-09-29,78.010002,78.680000,77.790001,78.650002,61.108604,43100
2005-09-30,78.650002,78.650002,77.379997,77.519997,60.230637,56100
2005-10-03,77.930000,78.300003,77.190002,77.480003,60.199562,38500
2005-10-04,76.779999,76.800003,74.599998,74.949997,58.233822,69300
2005-10-05,74.699997,74.860001,71.849998,71.849998,55.825222,138100
2005-10-06,70.550003,71.500000,68.849998,69.900002,54.310131,154100
2005-10-07,70.900002,71.709999,70.449997,71.669998,55.685368,92400
2005-10-10,71.489998,71.489998,70.099998,70.599998,54.854000,48900
2005-10-11,71.000000,72.599998,71.000000,72.360001,56.221462,42800
2005-10-12,72.110001,72.370003,70.589996,70.989998,55.157024,56400
2005-10-13,69.500000,70.190002,67.669998,68.910004,53.540939,83300
2005-10-14,69.139999,70.309998,67.830002,70.180000,54.527679,41900
2005-10-17,71.379997,71.379997,70.739998,71.180000,55.304646,46800
2005-10-18,70.320000,70.680000,67.900002,67.900002,52.756195,41000
2005-10-19,67.220001,69.089996,66.260002,69.089996,53.680779,63800
2005-10-20,69.089996,69.099998,65.470001,66.169998,51.412025,38600
2005-10-21,65.699997,67.739998,65.680000,66.820000,51.917061,61800
2005-10-24,66.699997,69.050003,66.699997,69.010002,53.618629,47700
2005-10-25,69.599998,70.730003,69.059998,70.699997,54.931690,58400
2005-10-26,70.300003,72.250000,69.949997,70.230003,54.566536,26300
2005-10-27,70.239998,70.559998,68.220001,68.220001,53.004818,34500
2005-10-28,68.849998,70.129997,67.150002,69.940002,54.341209,29700
2005-10-31,71.209999,71.519997,70.000000,70.580002,54.838474,55200
2005-11-01,70.550003,71.180000,70.360001,70.989998,55.157024,24700
2005-11-02,71.199997,72.389999,70.949997,72.300003,56.174862,31700
2005-11-03,73.199997,74.070000,72.800003,73.639999,57.215996,35300
2005-11-04,73.400002,73.400002,71.489998,71.709999,55.716438,27400
2005-11-07,71.000000,71.000000,70.120003,70.449997,54.737465,26200
2005-11-08,70.199997,71.570000,70.050003,71.160004,55.289101,28300
2005-11-09,71.010002,72.089996,70.000000,70.349998,54.659775,39800
2005-11-10,69.250000,69.309998,67.800003,68.300003,53.066975,72900
2005-11-11,68.260002,68.949997,68.220001,68.900002,53.533157,42700
2005-11-14,69.699997,69.699997,68.570000,69.019997,53.626396,19400
2005-11-15,69.169998,70.720001,68.930000,69.040001,53.641937,22800
2005-11-16,69.510002,70.739998,69.089996,70.720001,54.947239,34600
2005-11-17,71.629997,71.629997,70.449997,70.839996,55.040474,25200
2005-11-18,70.940002,71.099998,70.169998,71.040001,55.195877,27600
2005-11-21,71.489998,72.709999,71.360001,72.680000,56.470097,37600
2005-11-22,73.320000,73.970001,72.940002,73.839996,57.371368,26900
2005-11-23,73.370003,74.199997,72.830002,73.510002,57.114998,39700
2005-11-25,73.750000,74.050003,73.570000,73.750000,57.301445,6200
2005-11-28,72.849998,72.849998,71.300003,71.349998,55.436726,89900
2005-11-29,71.879997,72.250000,71.250000,71.550003,55.592133,23700
2005-11-30,71.500000,72.349998,71.459999,71.739998,55.739758,26100
2005-12-01,72.660004,73.919998,72.529999,73.669998,57.239296,30600
2005-12-02,73.919998,74.330002,73.379997,73.900002,57.417992,45300
2005-12-05,75.000000,75.209999,74.239998,74.699997,58.039585,47800
2005-12-06,74.730003,75.599998,74.330002,75.000000,58.272667,44200
2005-12-07,75.519997,75.910004,74.139999,74.599998,57.961872,27600
2005-12-08,74.849998,76.000000,74.650002,76.000000,59.049644,17900
2005-12-09,75.339996,75.459999,74.739998,75.050003,58.311516,24800
2005-12-12,75.900002,76.000000,75.250000,75.870003,58.948647,27700
2005-12-13,76.199997,76.830002,75.550003,75.550003,58.700012,32100
2005-12-14,76.080002,76.669998,75.599998,76.669998,59.570187,113900
2005-12-15,76.510002,76.510002,75.489998,75.849998,58.933086,23500
2005-12-16,75.949997,75.949997,74.000000,74.000000,57.495693,25400
2005-12-19,74.250000,74.790001,73.519997,73.629997,57.208221,25400
2005-12-20,74.139999,74.589996,73.849998,74.349998,57.767628,24600
2005-12-21,74.940002,75.220001,74.300003,74.550003,57.923035,23000
2005-12-22,74.089996,74.300003,73.500000,73.779999,57.868908,10800
2005-12-23,72.959999,73.830002,72.540001,73.699997,57.806168,63700
2005-12-27,72.690002,72.690002,70.949997,71.500000,56.080608,140500
2005-12-28,72.160004,72.889999,71.860001,72.500000,56.864971,22400
2005-12-29,72.500000,73.099998,71.870003,71.870003,56.370815,41800
2005-12-30,71.610001,72.699997,71.500000,72.190002,56.621803,23000
2006-01-03,73.440002,75.489998,73.300003,75.400002,59.139557,87400
2006-01-04,75.120003,76.099998,74.919998,76.000000,59.610165,62500
2006-01-05,75.809998,75.809998,74.260002,74.949997,58.786602,50900
2006-01-06,76.120003,76.849998,75.849998,76.599998,60.080765,55000
2006-01-09,76.989998,77.040001,76.099998,76.709999,60.167053,56900
2006-01-10,76.910004,77.779999,76.889999,77.300003,60.629787,40800
2006-01-11,77.199997,77.970001,76.330002,77.639999,60.896492,38600
2006-01-12,78.699997,78.849998,77.160004,77.300003,60.629787,45900
2006-01-13,77.489998,78.389999,77.339996,78.320000,61.429848,88800
2006-01-17,79.529999,79.900002,79.300003,79.900002,62.669090,65300
2006-01-18,79.629997,79.629997,77.910004,78.900002,61.884777,126500
2006-01-19,79.139999,80.750000,78.739998,80.580002,63.202438,54900
2006-01-20,82.050003,82.349998,80.169998,80.900002,63.453449,134200
2006-01-23,80.680000,81.959999,80.250000,81.650002,64.041695,174400
2006-01-24,81.269997,81.959999,81.089996,81.300003,63.767174,55700
2006-01-25,81.790001,81.790001,78.800003,79.660004,62.480846,89600
2006-01-26,79.050003,79.820000,78.199997,79.720001,62.527916,73500
2006-01-27,81.059998,81.250000,80.220001,80.970001,63.508362,57500
2006-01-30,82.000000,83.260002,82.000000,82.849998,64.982903,86700
2006-01-31,82.570000,82.849998,82.010002,82.550003,64.747635,66600
2006-02-01,82.550003,82.970001,80.650002,80.650002,63.257362,55600
2006-02-02,80.760002,81.190002,79.099998,80.120003,62.841656,67300
2006-02-03,79.900002,80.260002,78.919998,79.459999,62.323997,49000
2006-02-06,80.910004,81.269997,80.269997,80.750000,63.335793,44000
2006-02-07,79.250000,79.300003,77.260002,77.559998,60.833736,147700
2006-02-08,77.320000,77.720001,76.019997,77.510002,60.794514,135900
2006-02-09,78.150002,78.650002,75.519997,75.830002,59.476814,57600
2006-02-10,75.750000,76.300003,74.000000,75.449997,59.178768,90700
2006-02-13,75.300003,76.129997,74.529999,74.949997,58.786602,40600
2006-02-14,73.699997,74.910004,73.410004,74.209999,58.206177,67900
2006-02-15,74.209999,74.989998,73.150002,73.599998,57.727741,43500
2006-02-16,74.510002,75.430000,74.449997,75.400002,59.139557,55000
2006-02-17,76.099998,76.199997,75.500000,75.699997,59.374844,52100
2006-02-21,77.830002,77.919998,76.839996,77.480003,60.770996,64300
2006-02-22,76.900002,76.900002,75.800003,76.230003,59.790550,37000
2006-02-23,76.040001,76.830002,75.419998,76.040001,59.641541,30200
2006-02-24,77.000000,77.489998,76.809998,76.839996,60.268993,27800
2006-02-27,76.370003,76.550003,75.580002,75.650002,59.335655,32800
2006-02-28,74.900002,75.250000,74.500000,75.050003,58.865028,25200
2006-03-01,75.699997,76.400002,75.480003,76.400002,59.923901,14200
2006-03-02,76.800003,77.580002,76.349998,77.180000,60.535671,35700
2006-03-03,77.389999,78.110001,77.330002,77.349998,60.669029,30400
2006-03-06,77.099998,77.099998,75.000000,75.019997,58.841496,31600
2006-03-07,74.500000,74.500000,73.449997,73.820000,57.900280,28300
2006-03-08,73.269997,74.470001,72.559998,73.930000,57.986561,245200
2006-03-09,74.699997,74.699997,73.169998,73.269997,57.468891,39700
2006-03-10,72.599998,73.910004,72.599998,73.489998,57.641457,19100
2006-03-13,74.110001,74.900002,74.099998,74.680000,58.574810,28300
2006-03-14,74.860001,76.220001,74.440002,76.129997,59.712124,18700
2006-03-15,75.629997,76.580002,75.629997,76.580002,60.065086,32000
2006-03-16,76.559998,77.900002,76.199997,77.500000,60.786682,26800
2006-03-17,77.650002,77.660004,76.809998,76.809998,60.245472,38000
2006-03-20,76.580002,77.160004,75.300003,75.550003,59.257198,65600
2006-03-21,74.970001,76.129997,74.830002,75.209999,58.990520,43800
2006-03-22,75.379997,76.599998,75.290001,75.739998,59.406219,19100
2006-03-23,76.599998,76.980003,76.300003,76.849998,60.276855,25300
2006-03-24,77.349998,77.900002,76.949997,77.480003,60.770996,24000
2006-03-27,77.099998,78.000000,76.779999,77.769997,60.998455,32700
2006-03-28,78.610001,79.209999,78.230003,78.500000,61.571018,35100
2006-03-29,78.629997,79.470001,78.519997,79.459999,62.323997,20300
2006-03-30,79.599998,80.120003,79.150002,79.449997,62.316139,34700
2006-03-31,78.839996,78.839996,78.129997,78.589996,61.641613,88800
2006-04-03,79.449997,80.389999,78.949997,79.080002,62.025932,24100
2006-04-04,78.839996,80.050003,78.370003,80.010002,62.755379,25900
2006-04-05,80.000000,81.089996,79.669998,80.989998,63.524036,29100
2006-04-06,81.500000,81.769997,80.699997,81.169998,63.665218,46200
2006-04-07,81.139999,81.139999,79.779999,79.980003,62.731842,25400
2006-04-10,81.199997,81.449997,80.769997,81.180000,63.673065,65600
2006-04-11,82.199997,82.230003,80.290001,80.599998,63.218140,38000
2006-04-12,80.839996,80.980003,79.750000,80.040001,62.778912,28100
2006-04-13,79.389999,80.330002,78.949997,80.279999,62.967159,25900
2006-04-17,81.199997,81.669998,80.980003,81.529999,63.947578,28200
2006-04-18,82.589996,83.889999,82.589996,83.839996,65.759415,58400
2006-04-19,83.680000,85.360001,83.320000,85.360001,66.951614,56500
2006-04-20,85.139999,85.139999,83.080002,84.419998,66.214340,38700
2006-04-21,85.190002,86.339996,84.639999,86.199997,67.610474,30000
2006-04-24,85.500000,85.599998,84.709999,85.099998,66.747696,72700
2006-04-25,85.940002,86.139999,83.110001,84.000000,65.884926,45000
2006-04-26,84.379997,85.300003,82.849998,82.900002,65.022133,43900
2006-04-27,82.000000,83.250000,80.610001,81.919998,64.253479,116700
